Time,U1_X,U1_Y,U2_X,U2_Y,e1_X,e1_Y,e2_X,e2_Y,e3_X,e3_Y,e4_X,e4_Y,m1_X,m1_Y,m2_X,m2_Y,m3_X,m3_Y,m4_X,m4_Y,m5_X,m5_Y,m6_X,m6_Y,m7_X,m7_Y,m8_X,m8_Y,m9_X,m9_Y,m10_X,m10_Y
0.639,421.4059147,466.74487,472.7056713,328.0440884,146.17324,272.3114776,489.2910614,77.8241828,480.988432,236.9167329,76.52374612,207.767628,396.642734,479.469,18.58574341,424.742115,339.9723926,378.3605957,197.3041321,328.5631196,353.8922519,16.63086475,24.28501484,48.42696724,348.6089515,158.8030785,17.52919251,220.4335208,383.2472463,398.5903128,244.6119247,222.4910819
0.64,421.4268614,466.7663464,472.7302114,328.0613448,146.1828857,272.3088393,489.3008912,77.82234558,480.9915389,236.9072278,76.53237698,207.7625774,396.6421758,479.4681703,18.58665863,424.7417121,339.9723494,378.3595967,197.3046073,328.5639994,353.8920835,16.63185048,24.28546018,48.42607188,348.609903,158.8027708,17.52845687,220.4341982,383.2476327,398.5912352,244.6113184,222.4902867
0.641,421.4478081,466.7878228,472.7547515,328.0786012,146.1925314,272.306201,489.310721,77.82050837,480.9946459,236.8977227,76.54100783,207.7575268,396.6416176,479.4673406,18.58757386,424.7413091,339.9723063,378.3585976,197.3050825,328.5648793,353.8919151,16.63283621,24.28590551,48.42517652,348.6108545,158.8024631,17.52772123,220.4348756,383.248019,398.5921576,244.610712,222.4894916
0.642,421.4687549,466.8092991,472.7792916,328.0958576,146.2021771,272.3035627,489.3205508,77.81867115,480.9977528,236.8882176,76.54963868,207.7524763,396.6410593,479.4665109,18.58848908,424.7409062,339.9722632,378.3575985,197.3055577,328.5657592,353.8917468,16.63382193,24.28635085,48.42428115,348.611806,158.8021555,17.5269856,220.435553,383.2484053,398.5930799,244.6101056,222.4886964
0.643,421.4897016,466.8307755,472.8038317,328.113114,146.2118228,272.3009243,489.3303806,77.81683394,481.0008597,236.8787125,76.55826954,207.7474257,396.6405011,479.4656812,18.58940431,424.7405032,339.97222,378.3565994,197.3060329,328.5666391,353.8915784,16.63480766,24.28679619,48.42338579,348.6127574,158.8018478,17.52624996,220.4362303,383.2487916,398.5940023,244.6094993,222.4879012
0.644,421.5106484,466.8522518,472.8283719,328.1303704,146.2214684,272.298286,489.3402103,77.81499673,481.0039666,236.8692074,76.56690039,207.7423751,396.6399429,479.4648516,18.59031953,424.7401003,339.9721769,378.3556004,197.3065082,328.5675189,353.8914101,16.63579338,24.28724152,48.42249043,348.6137089,158.8015401,17.52551432,220.4369077,383.249178,398.5949247,244.6088929,222.487106
0.645,421.5315951,466.8737282,472.852912,328.1476268,146.2311141,272.2956477,489.3500401,77.81315951,481.0070736,236.8597023,76.57553124,207.7373245,396.6393846,479.4640219,18.59123475,424.7396974,339.9721338,378.3546013,197.3069834,328.5683988,353.8912417,16.63677911,24.28768686,48.42159506,348.6146604,158.8012324,17.52477869,220.4375851,383.2495643,398.595847,244.6082865,222.4863108
0.646,421.5525418,466.8952045,472.8774521,328.1648831,146.2407598,272.2930094,489.3598699,77.8113223,481.0101805,236.8501972,76.5841621,207.7322739,396.6388264,479.4631922,18.59214998,424.7392944,339.9720906,378.3536022,197.3074586,328.5692787,353.8910734,16.63776484,24.28813219,48.4206997,348.6156119,158.8009247,17.52404305,220.4382625,383.2499506,398.5967694,244.6076802,222.4855156
0.647,421.5734886,466.9166809,472.9019922,328.1821395,146.2504055,272.2903711,489.3696997,77.80948508,481.0132874,236.8406921,76.59279295,207.7272233,396.6382682,479.4623625,18.5930652,424.7388915,339.9720475,378.3526032,197.3079338,328.5701586,353.890905,16.63875056,24.28857753,48.41980433,348.6165634,158.800617,17.52330741,220.4389398,383.2503369,398.5976917,244.6070738,222.4847205
0.648,421.5944353,466.9381573,472.9265323,328.1993959,146.2600512,272.2877328,489.3795295,77.80764787,481.0163943,236.831187,76.6014238,207.7221728,396.63771,479.4615328,18.59398043,424.7384885,339.9720044,378.3516041,197.308409,328.5710384,353.8907366,16.63973629,24.28902286,48.41890897,348.6175149,158.8003093,17.52257178,220.4396172,383.2507233,398.5986141,244.6064674,222.4839253
0.649,421.6153821,466.9596336,472.9510724,328.2166523,146.2696969,272.2850944,489.3893593,77.80581065,481.0195013,236.8216819,76.61005466,207.7171222,396.6371517,479.4607031,18.59489565,424.7380856,339.9719612,378.350605,197.3088842,328.5719183,353.8905683,16.64072202,24.2894682,48.41801361,348.6184664,158.8000016,17.52183614,220.4402946,383.2511096,398.5995365,244.6058611,222.4831301
0.65,421.6363288,466.98111,472.9756125,328.2339087,146.2793426,272.2824561,489.399189,77.80397344,481.0226082,236.8121768,76.61868551,207.7120716,396.6365935,479.4598734,18.59581087,424.7376826,339.9719181,378.349606,197.3093594,328.5727982,353.8903999,16.64170774,24.28991354,48.41711824,348.6194179,158.7996939,17.5211005,220.440972,383.2514959,398.6004588,244.6052547,222.4823349
0.651,421.6572756,467.0025863,473.0001526,328.2511651,146.2889883,272.2798178,489.4090188,77.80213623,481.0257151,236.8026717,76.62731636,207.707021,396.6360353,479.4590437,18.5967261,424.7372797,339.9718749,378.3486069,197.3098346,328.5736781,353.8902316,16.64269347,24.29035887,48.41622288,348.6203693,158.7993862,17.52036487,220.4416493,383.2518822,398.6013812,244.6046483,222.4815397
0.652,421.6782223,467.0240627,473.0246927,328.2684215,146.2986339,272.2771795,489.4188486,77.80029901,481.028822,236.7931666,76.63594722,207.7019704,396.635477,479.4582141,18.59764132,424.7368767,339.9718318,378.3476078,197.3103098,328.5745579,353.8900632,16.64367919,24.29080421,48.41532752,348.6213208,158.7990786,17.51962923,220.4423267,383.2522685,398.6023036,244.604042,222.4807445
0.653,421.699169,467.0455391,473.0492329,328.2856779,146.3082796,272.2745412,489.4286784,77.7984618,481.031929,236.7836615,76.64457807,207.6969199,396.6349188,479.4573844,18.59855655,424.7364738,339.9717887,378.3466088,197.310785,328.5754378,353.8898949,16.64466492,24.29124954,48.41443215,348.6222723,158.7987709,17.51889359,220.4430041,383.2526549,398.6032259,244.6034356,222.4799494
0.654,421.7201158,467.0670154,473.073773,328.3029342,146.3179253,272.2719029,489.4385082,77.79662458,481.0350359,236.7741564,76.65320892,207.6918693,396.6343606,479.4565547,18.59947177,424.7360709,339.9717455,378.3456097,197.3112602,328.5763177,353.8897265,16.64565065,24.29169488,48.41353679,348.6232238,158.7984632,17.51815796,220.4436815,383.2530412,398.6041483,244.6028292,222.4791542
0.655,421.7410625,467.0884918,473.0983131,328.3201906,146.327571,272.2692645,489.448338,77.79478737,481.0381428,236.7646513,76.66183978,207.6868187,396.6338024,479.455725,18.600387,424.7356679,339.9717024,378.3446106,197.3117354,328.5771976,353.8895582,16.64663637,24.29214021,48.41264142,348.6241753,158.7981555,17.51742232,220.4443588,383.2534275,398.6050707,244.6022229,222.478359
0.656,421.7620093,467.1099681,473.1228532,328.337447,146.3372167,272.2666262,489.4581677,77.79295015,481.0412497,236.7551462,76.67047063,207.6817681,396.6332441,479.4548953,18.60130222,424.735265,339.9716593,378.3436115,197.3122106,328.5780774,353.8893898,16.6476221,24.29258555,48.41174606,348.6251268,158.7978478,17.51668668,220.4450362,383.2538138,398.605993,244.6016165,222.4775638
0.657,421.782956,467.1314445,473.1473933,328.3547034,146.3468624,272.2639879,489.4679975,77.79111294,481.0443567,236.7456411,76.67910148,207.6767175,396.6326859,479.4540656,18.60221744,424.734862,339.9716161,378.3426125,197.3126858,328.5789573,353.8892214,16.64860783,24.29303088,48.4108507,348.6260783,158.7975401,17.51595105,220.4457136,383.2542002,398.6069154,244.6010101,222.4767686
0.658,421.8039027,467.1529209,473.1719334,328.3719598,146.3565081,272.2613496,489.4778273,77.78927572,481.0474636,236.7361359,76.68773234,207.671667,396.6321277,479.4532359,18.60313267,424.7344591,339.971573,378.3416134,197.313161,328.5798372,353.8890531,16.64959355,24.29347622,48.40995533,348.6270298,158.7972324,17.51521541,220.446391,383.2545865,398.6078377,244.6004038,222.4759734
0.659,421.8248495,467.1743972,473.1964735,328.3892162,146.3661538,272.2587113,489.4876571,77.78743851,481.0505705,236.7266308,76.69636319,207.6666164,396.6315694,479.4524062,18.60404789,424.7340561,339.9715299,378.3406143,197.3136363,328.5807171,353.8888847,16.65057928,24.29392156,48.40905997,348.6279812,158.7969247,17.51447977,220.4470683,383.2549728,398.6087601,244.5997974,222.4751782
0.66,421.8457962,467.1958736,473.2210136,328.4064726,146.3757994,272.256073,489.4974869,77.7856013,481.0536774,236.7171257,76.70499404,207.6615658,396.6310112,479.4515766,18.60496312,424.7336532,339.9714867,378.3396153,197.3141115,328.5815969,353.8887164,16.651565,24.29436689,48.40816461,348.6289327,158.796617,17.51374414,220.4477457,383.2553591,398.6096825,244.599191,222.4743831
0.661,421.866743,467.2173499,473.2455537,328.423729,146.3854451,272.2534347,489.5073167,77.78376408,481.0567844,236.7076206,76.7136249,207.6565152,396.630453,479.4507469,18.60587834,424.7332502,339.9714436,378.3386162,197.3145867,328.5824768,353.888548,16.65255073,24.29481223,48.40726924,348.6298842,158.7963093,17.5130085,220.4484231,383.2557454,398.6106048,244.5985847,222.4735879
0.662,421.8876897,467.2388263,473.2700939,328.4409854,146.3950908,272.2507963,489.5171464,77.78192687,481.0598913,236.6981155,76.72225575,207.6514646,396.6298948,479.4499172,18.60679356,424.7328473,339.9714004,378.3376171,197.3150619,328.5833567,353.8883797,16.65353646,24.29525756,48.40637388,348.6308357,158.7960017,17.51227286,220.4491005,383.2561318,398.6115272,244.5979783,222.4727927
0.663,421.9086365,467.2603027,473.294634,328.4582417,146.4047365,272.248158,489.5269762,77.78008965,481.0629982,236.6886104,76.7308866,207.646414,396.6293365,479.4490875,18.60770879,424.7324443,339.9713573,378.3366181,197.3155371,328.5842366,353.8882113,16.65452218,24.2957029,48.40547852,348.6317872,158.795694,17.51153723,220.4497779,383.2565181,398.6124496,244.5973719,222.4719975
0.664,421.9295832,467.281779,473.3191741,328.4754981,146.4143822,272.2455197,489.536806,77.77825244,481.0661051,236.6791053,76.73951746,207.6413635,396.6287783,479.4482578,18.60862401,424.7320414,339.9713142,378.335619,197.3160123,328.5851164,353.8880429,16.65550791,24.29614823,48.40458315,348.6327387,158.7953863,17.51080159,220.4504552,383.2569044,398.6133719,244.5967656,222.4712023
0.665,421.9505299,467.3032554,473.3437142,328.4927545,146.4240279,272.2428814,489.5466358,77.77641522,481.0692121,236.6696002,76.74814831,207.6363129,396.6282201,479.4474281,18.60953924,424.7316385,339.971271,378.3346199,197.3164875,328.5859963,353.8878746,16.65649363,24.29659357,48.40368779,348.6336902,158.7950786,17.51006595,220.4511326,383.2572907,398.6142943,244.5961592,222.4704071
0.666,421.9714767,467.3247317,473.3682543,328.5100109,146.4336736,272.2402431,489.5564656,77.77457801,481.072319,236.6600951,76.75677916,207.6312623,396.6276618,479.4465984,18.61045446,424.7312355,339.9712279,378.3336209,197.3169627,328.5868762,353.8877062,16.65747936,24.29703891,48.40279242,348.6346416,158.7947709,17.50933032,220.45181,383.2576771,398.6152167,244.5955528,222.469612
0.667,421.9924234,467.3462081,473.3927944,328.5272673,146.4433193,272.2376048,489.5662954,77.7727408,481.0754259,236.65059,76.76541002,207.6262117,396.6271036,479.4457687,18.61136968,424.7308326,339.9711848,378.3326218,197.3174379,328.5877561,353.8875379,16.65846509,24.29748424,48.40189706,348.6355931,158.7944632,17.50859468,220.4524874,383.2580634,398.616139,244.5949465,222.4688168
0.668,422.0133702,467.3676845,473.4173345,328.5445237,146.4529649,272.2349664,489.5761252,77.77090358,481.0785328,236.6410849,76.77404087,207.6211611,396.6265454,479.4449391,18.61228491,424.7304296,339.9711416,378.3316227,197.3179131,328.5886359,353.8873695,16.65945081,24.29792958,48.4010017,348.6365446,158.7941555,17.50785904,220.4531647,383.2584497,398.6170614,244.5943401,222.4680216
0.669,422.0343169,467.3891608,473.4418746,328.5617801,146.4626106,272.2323281,489.5859549,77.76906637,481.0816398,236.6315798,76.78267172,207.6161106,396.6259872,479.4441094,18.61320013,424.7300267,339.9710985,378.3306236,197.3183883,328.5895158,353.8872012,16.66043654,24.29837491,48.40010633,348.6374961,158.7938478,17.50712341,220.4538421,383.258836,398.6179837,244.5937337,222.4672264
0.67,422.0552636,467.4106372,473.4664147,328.5790365,146.4722563,272.2296898,489.5957847,77.76722915,481.0847467,236.6220747,76.79130258,207.61106,396.6254289,479.4432797,18.61411536,424.7296237,339.9710554,378.3296246,197.3188635,328.5903957,353.8870328,16.66142227,24.29882025,48.39921097,348.6384476,158.7935401,17.50638777,220.4545195,383.2592223,398.6189061,244.5931274,222.4664312
0.671,422.0762104,467.4321135,473.4909549,328.5962928,146.481902,272.2270515,489.6056145,77.76539194,481.0878536,236.6125696,76.79993343,207.6060094,396.6248707,479.44245,18.61503058,424.7292208,339.9710122,378.3286255,197.3193387,328.5912755,353.8868645,16.66240799,24.29926558,48.39831561,348.6393991,158.7932325,17.50565213,220.4551969,383.2596087,398.6198285,244.592521,222.465636
0.672,422.0971571,467.4535899,473.515495,328.6135492,146.4915477,272.2244132,489.6154443,77.76355472,481.0909605,236.6030645,76.80856428,207.6009588,396.6243125,479.4416203,18.6159458,424.7288178,339.9709691,378.3276264,197.3198139,328.5921554,353.8866961,16.66339372,24.29971092,48.39742024,348.6403506,158.7929248,17.5049165,220.4558742,383.259995,398.6207508,244.5919146,222.4648408
0.673,422.1181039,467.4750663,473.5400351,328.6308056,146.5011934,272.2217749,489.6252741,77.76171751,481.0940675,236.5935594,76.81719514,207.5959082,396.6237543,479.4407906,18.61686103,424.7284149,339.9709259,378.3266274,197.3202891,328.5930353,353.8865277,16.66437944,24.30015626,48.39652488,348.6413021,158.7926171,17.50418086,220.4565516,383.2603813,398.6216732,244.5913082,222.4640457
0.674,422.1390506,467.4965426,473.5645752,328.648062,146.5108391,272.2191365,489.6351039,77.75988029,481.0971744,236.5840543,76.82582599,207.5908577,396.623196,479.4399609,18.61777625,424.7280119,339.9708828,378.3256283,197.3207643,328.5939152,353.8863594,16.66536517,24.30060159,48.39562952,348.6422535,158.7923094,17.50344522,220.457229,383.2607676,398.6225956,244.5907019,222.4632505
0.675,422.1599974,467.518019,473.5891153,328.6653184,146.5204848,272.2164982,489.6449336,77.75804308,481.1002813,236.5745492,76.83445684,207.5858071,396.6226378,479.4391312,18.61869148,424.727609,339.9708397,378.3246292,197.3212396,328.594795,353.886191,16.6663509,24.30104693,48.39473415,348.643205,158.7920017,17.50270959,220.4579064,383.261154,398.6235179,244.5900955,222.4624553
0.676,422.1809441,467.5394953,473.6136554,328.6825748,146.5301304,272.2138599,489.6547634,77.75620587,481.1033882,236.5650441,76.8430877,207.5807565,396.6220796,479.4383016,18.6196067,424.7272061,339.9707965,378.3236302,197.3217148,328.5956749,353.8860227,16.66733662,24.30149226,48.39383879,348.6441565,158.791694,17.50197395,220.4585837,383.2615403,398.6244403,244.5894891,222.4616601
0.677,422.2018908,467.5609717,473.6381955,328.6998312,146.5397761,272.2112216,489.6645932,77.75436865,481.1064952,236.555539,76.85171855,207.5757059,396.6215213,479.4374719,18.62052193,424.7268031,339.9707534,378.3226311,197.32219,328.5965548,353.8858543,16.66832235,24.3019376,48.39294342,348.645108,158.7913863,17.50123831,220.4592611,383.2619266,398.6253627,244.5888828,222.4608649
0.678,422.2228376,467.5824481,473.6627356,328.7170876,146.5494218,272.2085833,489.674423,77.75253144,481.1096021,236.5460339,76.8603494,207.5706553,396.6209631,479.4366422,18.62143715,424.7264002,339.9707103,378.321632,197.3226652,328.5974347,353.885686,16.66930808,24.30238293,48.39204806,348.6460595,158.7910786,17.50050267,220.4599385,383.2623129,398.626285,244.5882764,222.4600697
0.679,422.2437843,467.6039244,473.6872758,328.734344,146.5590675,272.205945,489.6842528,77.75069422,481.112709,236.5365287,76.86898026,207.5656047,396.6204049,479.4358125,18.62235237,424.7259972,339.9706671,378.320633,197.3231404,328.5983145,353.8855176,16.6702938,24.30282827,48.3911527,348.647011,158.7907709,17.49976704,220.4606159,383.2626992,398.6272074,244.58767,222.4592746
0.68,422.2647311,467.6254008,473.7118159,328.7516003,146.5687132,272.2033066,489.6940826,77.74885701,481.1158159,236.5270236,76.87761111,207.5605542,396.6198467,479.4349828,18.6232676,424.7255943,339.970624,378.3196339,197.3236156,328.5991944,353.8853492,16.67127953,24.30327361,48.39025733,348.6479625,158.7904632,17.4990314,220.4612933,383.2630856,398.6281298,244.5870637,222.4584794
0.681,422.2856778,467.6468771,473.736356,328.7688567,146.5783589,272.2006683,489.7039123,77.74701979,481.1189229,236.5175185,76.88624196,207.5555036,396.6192884,479.4341531,18.62418282,424.7251913,339.9705808,378.3186348,197.3240908,328.6000743,353.8851809,16.67226525,24.30371894,48.38936197,348.6489139,158.7901556,17.49829576,220.4619706,383.2634719,398.6290521,244.5864573,222.4576842
0.682,422.3066245,467.6683535,473.7608961,328.7861131,146.5880046,272.19803,489.7137421,77.74518258,481.1220298,236.5080134,76.89487282,207.550453,396.6187302,479.4333234,18.62509805,424.7247884,339.9705377,378.3176357,197.324566,328.6009542,353.8850125,16.67325098,24.30416428,48.38846661,348.6498654,158.7898479,17.49756013,220.462648,383.2638582,398.6299745,244.5858509,222.456889
0.683,422.3275713,467.6898298,473.7854362,328.8033695,146.5976503,272.1953917,489.7235719,77.74334537,481.1251367,236.4985083,76.90350367,207.5454024,396.618172,479.4324937,18.62601327,424.7243854,339.9704946,378.3166367,197.3250412,328.601834,353.8848442,16.67423671,24.30460961,48.38757124,348.6508169,158.7895402,17.49682449,220.4633254,383.2642445,398.6308968,244.5852446,222.4560938
0.684,422.348518,467.7113062,473.8099763,328.8206259,146.6072959,272.1927534,489.7334017,77.74150815,481.1282436,236.4890032,76.91213452,207.5403518,396.6176137,479.4316641,18.62692849,424.7239825,339.9704514,378.3156376,197.3255164,328.6027139,353.8846758,16.67522243,24.30505495,48.38667588,348.6517684,158.7892325,17.49608885,220.4640028,383.2646309,398.6318192,244.5846382,222.4552986
