Time,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40
0.637,73.78879696,76.54840722,47.19377426,67.92787562,55.0444536,57.79026462,64.77445518,47.01290393,69.63915289,66.68070055,64.23626212,38.30462085,57.40879082,39.46158284,64.63867236,58.37303668,52.40809171,56.33779231,61.11141355,59.35588501,74.93863004,73.30919073,57.47647781,56.24714192,55.59816993,55.97483796,82.01792838,62.36495894,67.44541456,61.07295721,39.22357644,53.9804909,67.62389364,65.03680897,65.49504519,66.81018189,55.16681336,54.23020058,56.43278359,76.12695141,60.50924591,64.72565629,28.39304608,67.72871513,58.31742354,58.0369124,61.46479088,56.96423909,73.82003058,55.40779277,64.69120663,68.05785203,60.65274569,53.85718083,66.46798108,66.60642411,60.50791798,49.25678302,49.14402469,62.88877085,68.12861733,65.00637803,68.88822862,42.95404157,60.43494249,74.6503241,66.09531482,54.94350023,62.47218022,70.04828581
0.638,62.49617351,61.98418926,56.42659584,72.4040664,74.15591066,43.83586945,80.54868348,48.72865139,51.09829431,68.61308189,69.30085138,47.71985054,61.55960063,38.43150384,48.03958653,60.07799096,59.20843328,60.8965778,57.70111605,42.08644936,79.24865485,70.37368907,65.10682964,66.01701056,57.85504835,60.02903253,65.74852257,77.11818226,65.52402282,73.53785526,45.75043401,68.77087208,56.29753617,52.12169386,60.66796991,64.80298749,67.88215596,60.71534273,47.28193434,75.37877989,54.1526828,52.69658022,54.38308574,68.42516014,60.87505081,55.11610563,54.17064204,52.26960029,65.37696458,63.02985165,74.87681154,76.84773916,61.54276,34.47901761,57.01301257,50.58574355,77.28152028,59.26124314,37.73093893,72.92359734,62.20052879,45.84145775,65.15374787,36.03561033,60.7593734,47.64526478,76.8216554,65.24818179,54.3573791,52.17795142
0.639,61.25502066,72.77451791,54.22197891,57.03271869,64.80171388,38.3400511,68.63759296,48.73250571,76.75349008,44.69073443,56.96797264,55.38289105,82.74709525,29.39931388,83.99280231,62.96321172,70.80202379,40.72998277,47.65027557,56.27800736,74.09513956,67.90820928,72.43322921,55.28457592,73.24843112,52.62858093,69.37065999,77.60263483,66.09835132,70.57958169,37.78021648,85.45470804,57.26372343,69.08759199,61.65878984,60.14376692,59.14231993,52.8453696,37.13096567,73.82992072,51.99393835,68.65274167,45.97235087,52.49699497,35.88918613,45.8748925,64.78037508,57.26731036,63.39348935,43.74714324,57.82274924,72.03466645,55.2058988,33.94323804,54.65369795,60.56772091,61.23807727,42.3480183,24.53292816,58.24260758,60.40863008,60.76420015,47.5808705,51.68645915,55.64989473,54.04166798,52.04627794,59.78655342,66.56812385,67.14853309
0.64,70.32816302,58.6928094,51.95787329,73.92532492,57.79769082,59.73883159,62.61283941,42.47574662,62.66123465,62.20749833,61.12760229,40.57656506,73.50368428,43.8672488,54.48022039,63.28576415,68.63179916,71.49587537,49.98067453,54.42939712,76.24706538,64.79890366,56.65210299,57.79252113,75.27030899,65.33009962,54.89723637,68.63406266,61.61392562,68.03798429,48.47136864,69.09803328,58.39214861,41.0766139,43.0920158,59.64983277,78.98979121,56.67705495,57.9309934,63.35461702,44.22554215,70.73667855,38.43390586,82.87096883,63.44646464,55.49945423,65.33817452,67.97097669,58.00874396,50.08984767,59.45337829,71.42474896,59.71407382,50.58347183,59.95872681,61.39089552,50.78857924,61.54880005,40.19433168,65.82062766,63.52103202,53.95040233,72.78991191,43.03043547,55.44448628,55.14954774,52.67339711,55.03883355,63.45612069,72.98857287
0.641,62.11306342,73.62810272,52.78715357,65.36044567,52.81349587,39.05297108,66.70045122,32.24144394,56.49740003,57.57063316,59.7553654,44.85471631,58.81483993,48.08438356,63.91262862,66.11560155,57.05629857,69.2821057,52.9959187,50.75442219,67.39893643,69.89211678,67.34429008,65.09440674,73.15617056,56.66419389,61.80279169,64.61820179,55.606119,64.99148849,39.15520099,56.20404229,56.94936707,70.51042347,55.31617342,66.78958163,67.48184257,53.49680628,46.51388836,63.00476174,49.79427635,73.33938208,60.24748344,67.7574139,69.11209302,59.38397999,53.33333344,69.27373941,49.6294997,50.32264244,38.72890867,72.71999311,71.64859987,47.84309255,56.30451299,56.39751473,58.14138665,67.0908823,41.55212191,61.46564835,57.78393958,32.35240694,48.21602101,50.9420186,55.51989371,56.99875518,50.33784041,50.59931763,70.82167221,62.15610378
0.642,75.38771876,62.37828366,62.72345175,66.68940503,52.8344556,51.09941328,75.92190701,60.25533934,63.18579476,69.90878406,57.66873275,39.43642709,67.79377268,60.28471135,61.5953579,54.15765186,70.2155149,75.26001981,37.05702619,58.38324742,71.50251029,68.88738803,72.34948093,45.54072664,66.21104683,61.87794109,53.1581767,68.08955842,78.41402125,59.57637138,49.60600496,70.45389501,65.36749512,77.66772902,62.43216406,68.25695653,65.97627221,55.76824827,57.89613465,67.01996976,49.83942811,66.876662,58.54826323,63.60151281,49.92381704,49.68145076,58.73263846,76.47860995,46.84290509,52.34837035,65.88697724,73.07274524,59.13972763,42.67887006,43.11828649,44.09328496,48.23273731,48.42096265,27.49952283,76.8943449,63.99370779,56.69210387,42.35154185,40.03627151,59.54529604,56.65469823,54.45570823,50.18890209,66.20379133,56.5388054
0.643,62.64778738,65.79585752,56.12107514,82.33170539,73.41498031,46.45809615,64.39890387,53.21862822,75.11568259,62.04586473,67.60317824,38.96851343,55.88469977,50.43288019,79.02333399,73.947801,48.74368237,63.28369327,45.30786463,44.96796279,58.66676508,71.20849574,72.0376997,44.35667611,67.25933649,76.06072431,74.93065371,72.16216897,65.01151554,58.6983202,36.45697477,57.77022522,60.76172315,63.75172177,50.99605181,66.52532201,67.84692514,39.38126704,43.6686617,64.46518712,50.41950086,63.88359364,35.07017926,71.7755973,45.65034679,49.94380945,47.68114088,44.51701264,67.33623762,48.42184268,54.97626489,72.85436006,60.00998428,45.34545044,46.2027735,46.23216703,55.61125718,65.89240123,52.43751208,55.69426021,58.30985316,45.0918691,53.1077524,47.3580697,65.73305591,55.65963069,73.13028445,77.30446757,58.90805605,55.90237331
0.644,69.4987181,72.09590357,52.41039457,78.23881828,64.60943349,43.64963555,69.82040742,42.37016801,72.8972211,47.93996371,61.56849119,42.25917022,67.11911717,44.82774051,66.54400167,69.68736141,60.54716701,70.50137304,56.44646662,49.01986428,67.67597377,75.5880895,50.36450438,58.08214624,54.81609506,51.86671118,59.47173093,71.89933143,63.24099368,77.5427751,35.2050068,54.78269062,69.82167906,59.80356152,63.56227256,59.7691641,66.193714,35.73829713,56.32088914,58.91508983,58.52009992,67.34416587,44.3764683,53.42504529,53.540625,44.37954485,68.16719276,54.84919541,58.80710709,43.88088854,63.44720586,70.07243675,69.56998833,62.74513858,43.95645116,53.14887914,66.12701927,44.53753898,39.55465437,68.68926414,62.07912447,61.8047551,53.51382569,21.38261574,66.77943603,52.38325304,65.07930702,63.55967476,58.62952201,80.59404713
0.645,66.08518407,63.42374524,56.91619504,78.43836656,66.1419038,39.19865528,71.24283742,45.76280892,65.61433241,58.28346139,76.4452729,29.49663884,84.43553112,50.31180062,50.61549388,60.10647929,68.74397513,59.53160986,39.46263421,66.42578805,65.80079927,72.22468679,83.96059283,62.25570506,69.59525923,58.57605238,58.89298284,69.06476001,67.81540725,69.40506762,43.31319751,40.87663672,51.67049642,49.39743869,52.2967672,64.98300775,75.25750922,40.437351,63.38931935,65.64664603,47.703531,61.56301951,47.17169377,68.67259003,62.4343322,44.81369163,60.08419925,55.62361293,59.05355842,61.54286334,50.36574634,70.72836246,59.09481278,48.71156623,46.67585476,51.29578848,55.03135012,57.09746797,44.03919294,71.3820221,64.29548539,45.0659046,54.50896311,53.54484165,43.73570334,66.05012129,51.85571352,59.01818531,57.57339793,59.4687639
0.646,54.2768272,58.90954895,53.16577078,68.07641078,66.58268307,48.46781777,69.5053773,47.6474106,57.66550476,67.02856301,60.4536068,31.43654853,61.0964795,29.97228038,67.08310774,49.63313072,71.0737983,71.925816,33.13336026,50.75654164,59.73280438,75.62182756,76.97740268,53.16512303,71.52450627,64.21696699,59.51641947,77.33079671,67.61070145,37.56718319,57.53469289,56.64634447,64.54022763,56.91132014,43.32232484,54.84152389,57.16805509,51.05344739,50.00839737,69.00396489,58.2837786,63.34241468,37.30478823,62.99004374,51.58494134,43.27166854,62.84898569,61.60818835,55.55125016,39.56682185,47.04658664,61.19834285,59.89491296,50.05822161,58.63178422,53.08508969,69.3010475,56.48289069,43.77782445,46.26800354,67.56708601,54.4296692,48.43929873,37.81069778,65.56715281,56.06167444,36.53399462,63.2585278,51.94673851,53.16362195
0.647,52.28072462,69.5881123,64.27334039,64.33044672,58.31812823,52.15667594,71.42751774,44.38733608,67.8899304,62.71619264,60.36976737,40.90261287,57.98546483,44.70537991,60.7030607,61.87669545,53.48647095,63.50638668,56.62032744,64.85111964,54.58353418,61.84056635,61.87888103,62.279321,71.63875119,43.65851362,61.66338661,67.71573399,67.28308057,66.31964174,37.81552142,53.56938721,64.92057966,60.36077518,66.55581446,76.31157714,45.24482985,45.89362505,36.59916211,64.05717702,63.89708735,57.49343344,50.51969217,56.3797832,48.42321126,45.49248118,74.47154343,56.5433617,62.49960942,50.26186011,62.07951857,66.80908093,55.27330392,59.91477241,68.68965101,65.07321565,76.24777489,51.52699105,39.82928914,52.31421253,55.68073526,45.01887546,60.37663667,49.39165417,70.25579273,47.59836693,69.27530404,49.23370846,45.13580325,48.553594
0.648,67.30334479,56.34497214,51.65739104,62.28006467,62.47854518,51.32252576,54.17647462,40.34699371,59.40385752,49.36278831,58.98145341,44.69083662,55.5363927,39.84170482,63.21539634,64.99015059,66.06880751,58.82106622,43.96078889,57.23891627,70.63254682,57.16897392,55.40684331,66.94958611,55.6605172,61.98008853,51.39116824,62.50638427,64.2450295,51.51416742,47.81570889,75.88492907,62.92544827,60.66958725,54.26986409,51.28581368,56.40198,41.65236849,51.11432476,68.97487112,51.22344479,63.34987439,54.85395537,66.93074991,62.21471153,48.19860637,62.52754523,68.86372668,53.18877437,53.81423315,62.41099421,80.70025924,58.71506456,46.110051,61.92013599,53.3171447,65.50423957,63.35579961,65.53045484,56.53467004,54.7313071,56.53465954,54.63990086,49.42176472,65.4864769,63.04289446,83.55272061,56.92244356,53.94905516,57.9922639
0.649,75.72920669,75.71460909,61.68431463,66.97475344,67.78398471,57.02824577,72.51723148,45.55354622,70.51847417,58.11654479,61.76991352,33.18318117,56.10148943,45.49034637,68.49183698,60.26237231,67.00336802,58.67030012,48.14745362,57.53243238,68.51456129,65.40163273,67.50955055,76.60105501,65.25410247,58.7877854,64.2480566,65.33883449,55.83780314,70.98326758,40.5700605,71.03195404,51.01389936,66.02322504,57.4438453,66.70348939,39.56895622,41.84415312,54.68957123,71.05754675,53.14855898,67.33771818,57.91332718,50.50095215,46.52404951,59.36939212,68.49246108,49.18852245,57.01558836,46.30983346,66.90666879,63.33943266,63.2292981,41.31392279,53.74304745,60.18760683,77.23904915,56.87174983,31.26572168,58.35126257,63.84777657,65.11136911,58.6825178,47.36777189,74.15174701,56.3781439,67.61931613,63.41899814,58.30180308,67.03563488
0.65,70.73990993,66.85291429,48.76933945,57.82771179,70.53761086,45.64175269,59.89807827,49.69829975,60.36575899,71.27273183,64.7804734,40.23794454,67.33510594,36.8199259,78.62067294,57.38950117,65.40004564,63.93350454,49.14873637,56.07248301,64.90259548,65.36176057,73.49854468,59.16652456,62.54542801,54.3948297,56.03041186,58.19153352,70.99926247,69.34727724,43.37889145,63.88865849,63.9914258,57.81427169,54.55934514,64.43784683,69.09181854,37.60342434,52.53538948,70.09598478,59.89379242,49.32855282,48.95555796,56.87178572,47.12136394,39.85061119,47.2341113,60.7890915,61.78069374,53.13298585,50.37654694,62.9165555,58.08901013,28.93050285,60.36499181,47.25243599,61.15962353,47.90606328,50.33381356,74.79557841,64.24940758,49.50042468,49.4955263,44.01922355,70.56517851,61.04703553,66.11131564,74.5033986,67.8536778,65.56821642
0.651,51.47470915,67.12187587,59.70667452,64.24308603,67.58706127,51.73681229,60.46344825,35.13334448,63.49810322,56.02459127,82.12085543,51.90101078,60.93926907,37.63743761,57.7331037,71.86468501,63.09547015,59.65339549,47.21547014,62.18534511,65.6529305,63.39649027,76.45942004,52.82184992,71.08480272,56.30369994,48.45464557,70.4034459,59.45090756,52.98372198,45.09899139,62.76537799,51.19425437,48.62693026,54.41091379,60.82734472,71.7322592,46.50003261,42.49116612,77.7569242,51.41040527,64.93228599,31.88462,74.81958569,46.33447278,54.46445653,61.13175362,61.34132979,59.80672631,50.57762955,65.95856172,53.6179146,48.23536342,62.66269037,41.85065804,35.6884318,70.13440018,64.275564,25.7156736,62.33956639,68.35375035,53.29687405,70.19054822,30.70199174,63.21492921,67.47153508,65.7527584,65.54119273,54.24555521,54.79763271
0.652,70.14993796,75.95365899,51.94741392,64.79381576,65.64182398,54.68258554,76.58118306,42.41498872,73.37132133,60.99376154,51.80286797,50.35315245,57.92691536,44.31941648,78.92103225,81.50141217,73.16206678,67.13281825,67.68180758,50.13354706,60.41647847,69.60174331,66.84977514,62.31307814,71.2812892,66.53264561,57.08063137,53.26100553,63.08774533,49.81280506,53.6406459,65.13340819,70.17133854,62.6200119,51.36206552,63.56977699,46.21999871,51.86975544,47.5522566,59.82785867,53.08835651,67.0009062,53.58721666,64.40894509,36.72502871,57.96115207,59.90412587,60.1274197,70.03601271,44.45705198,57.4874998,53.32491738,56.16402418,49.76545359,37.4337426,37.329606,65.85949704,49.87110765,51.99742345,61.3616798,63.53031418,55.70340797,64.10513063,48.36661628,57.5767315,48.02070999,66.43781772,92.06511969,56.96597267,60.6865668
0.653,60.05186936,70.18744589,40.18281787,69.80025225,68.20002883,51.29643836,66.40402439,51.74302725,57.64009519,57.98363078,74.13523079,29.74412049,68.19258835,42.86070942,58.59059974,69.73430893,66.26187108,60.36800609,42.74626712,61.3315294,85.17786306,53.03315885,53.14042009,56.56981769,57.55975899,53.26218006,55.97103336,51.96322525,69.51488709,61.83065252,45.24507945,56.89346094,77.52965253,36.33715442,56.72245667,62.22354593,81.5234824,52.95807818,39.62963302,77.12169869,36.57344328,71.74313643,48.54809418,64.11097358,56.05161521,42.82105241,63.40120518,58.56020899,62.29312422,43.77207325,64.54161262,55.09441494,51.84497403,43.44400416,51.34403511,49.53032036,81.77577968,57.26755171,32.78948438,82.66369661,64.30022575,61.5592661,60.54806245,42.9817133,57.38306146,50.59988445,80.91649786,65.2373085,58.45713433,67.71146854
0.654,71.14748581,62.31704984,75.29594294,68.09203163,71.0532585,52.20558566,62.32826357,58.93333272,55.10757866,77.37927588,62.2536232,36.29572399,64.06769831,29.47752044,79.0148136,69.34858725,54.31503476,51.4384806,47.78548822,40.83727664,58.6227442,63.49892411,51.43778784,56.5956733,60.63514992,59.83707901,51.90766375,76.27917249,65.38839194,70.89693316,57.587655,63.79213022,59.78495795,61.36535599,59.97103248,57.55662991,73.8789072,40.79792981,51.33887575,66.8189987,48.14937464,55.7518436,48.96468934,63.09313171,53.34277892,40.15033398,58.28107125,71.15590678,52.71375243,41.63490539,68.05948374,71.14992533,59.24354817,46.69511082,66.06959122,43.47258094,71.48023681,61.35665336,54.55858354,58.03750841,33.81243906,49.75600032,65.84894776,50.90875209,64.90268748,62.83081668,58.66494031,63.35701672,50.15411665,63.75170386
0.655,72.40942644,73.42433001,44.36759716,79.62509093,61.60911192,29.31864244,60.85277195,48.94179038,65.25666423,59.08296044,74.13370963,40.71468783,65.59431953,28.92162368,56.86772694,54.45312325,57.92197066,58.35220135,52.81454135,48.30596266,58.81641883,67.16497732,49.01016383,52.27404904,50.25596574,55.13820433,69.31936331,76.50999944,57.09502943,59.67305472,46.11159885,65.87017919,73.05509823,57.84169082,51.3869844,51.81059428,71.23320323,47.10333611,65.55710254,68.87500312,42.46449099,53.88149208,53.26824938,76.00893145,43.12734129,49.86224779,55.21431043,60.16385815,68.54263503,62.93487481,56.06837088,57.26497989,47.9611503,37.1201941,65.92021775,45.31698368,67.03210467,62.14546519,45.91799152,68.78992053,61.54724111,55.79240849,54.17576507,45.10623884,46.05898571,62.12648777,69.50763423,54.16394688,63.78761775,44.80345958
0.656,56.08886146,79.72154315,61.47924513,66.99810884,60.96081806,46.75571694,62.52504723,48.00201638,60.78303996,51.38844177,68.74606704,57.88206154,66.6378433,29.58616194,68.58867934,67.1879557,60.51121822,50.67134436,48.47957853,60.40741285,64.41752127,65.37980668,55.78166677,53.18795172,76.82699376,48.04235898,78.67162095,72.3939425,58.9613141,73.7860312,64.53918505,47.44173524,65.46511116,56.16863646,60.8484255,68.84141452,62.45469564,40.68779804,50.83549875,66.81190775,51.52734003,57.11126888,42.69274825,75.659856,54.28990568,42.34102054,57.66284707,58.70218375,70.0153446,47.94907994,63.29442811,67.99130844,65.80450791,42.97697467,67.30635654,65.34308755,56.92632092,52.78098153,43.1834328,66.9276409,71.79842256,62.35277046,54.67869429,51.86559271,73.5054688,66.63044682,71.10923211,69.43718429,62.36259768,56.51567839
0.657,62.77020993,61.68403768,56.11290855,72.55542296,64.22239321,46.76552869,79.52902712,31.55359392,58.1866589,48.1416903,55.70101015,47.56926391,66.40469889,51.35357976,60.72876442,57.59456521,70.57662233,54.76543918,60.21605136,50.35530209,67.70593965,69.83342521,60.7182184,56.47788201,73.61995246,74.33072575,66.52209385,70.2759965,70.40612481,78.50264248,58.92299578,51.45062008,75.72902912,65.34209104,62.2781609,69.94294962,71.11318571,39.67372016,56.50827407,65.72934044,33.48041329,70.71000409,42.15389362,53.00595016,49.26996361,40.03730612,66.12828407,67.45642434,69.14238512,47.99598979,66.45670985,58.86295417,51.95897708,40.98994969,65.4790351,50.60290836,53.08790402,61.77436921,39.00083363,72.45317392,53.92341742,63.65733158,64.12054363,59.3320408,60.33039627,59.23339662,47.58095978,47.21652624,57.31793406,61.26301485
0.658,63.93820767,67.35512368,57.53499867,68.43682036,58.08863499,52.8548768,75.83476845,45.48914704,59.32492288,59.64463253,78.33643649,27.80219269,75.16861097,38.07714924,70.57172565,53.06336219,64.5001576,66.08278094,38.63985555,52.40599311,59.25702773,61.59426752,45.64789869,57.74479447,77.11572477,48.54351438,59.77631167,67.57791752,55.44875244,48.12083354,55.72708936,70.78502671,76.3616519,69.83281788,61.13892161,75.55457984,51.17154401,51.62863509,51.04076194,73.97146643,52.44864996,56.85933002,32.16735501,63.85092757,46.951739,52.4850436,60.14371105,62.19464071,50.51285787,50.17278181,51.25141486,66.06851535,46.39430665,39.73818643,64.40903735,60.4656416,53.72008145,51.99105746,43.31588036,57.50327406,72.21560816,46.02932383,57.72512696,47.00359011,62.24264878,57.45573321,61.06033087,67.27557851,51.7858843,77.25292914
