Time,U1_X,U1_Y,U2_X,U2_Y,U3_X,U3_Y,U4_X,U4_Y,U5_X,U5_Y,U6_X,U6_Y,U7_X,U7_Y,U8_X,U8_Y,U9_X,U9_Y,U10_X,U10_Y,e1_X,e1_Y,e2_X,e2_Y,e3_X,e3_Y,e4_X,e4_Y,e5_X,e5_Y,e6_X,e6_Y,e7_X,e7_Y,e8_X,e8_Y,e9_X,e9_Y,e10_X,e10_Y,e11_X,e11_Y,e12_X,e12_Y,e13_X,e13_Y,e14_X,e14_Y,e15_X,e15_Y,e16_X,e16_Y,e17_X,e17_Y,e18_X,e18_Y,e19_X,e19_Y,e20_X,e20_Y,m1_X,m1_Y,m2_X,m2_Y,m3_X,m3_Y,m4_X,m4_Y,m5_X,m5_Y,m6_X,m6_Y,m7_X,m7_Y,m8_X,m8_Y,m9_X,m9_Y,m10_X,m10_Y,m11_X,m11_Y,m12_X,m12_Y,m13_X,m13_Y,m14_X,m14_Y,m15_X,m15_Y,m16_X,m16_Y,m17_X,m17_Y,m18_X,m18_Y,m19_X,m19_Y,m20_X,m20_Y,m21_X,m21_Y,m22_X,m22_Y,m23_X,m23_Y,m24_X,m24_Y,m25_X,m25_Y,m26_X,m26_Y,m27_X,m27_Y,m28_X,m28_Y,m29_X,m29_Y,m30_X,m30_Y,m31_X,m31_Y,m32_X,m32_Y,m33_X,m33_Y,m34_X,m34_Y,m35_X,m35_Y,m36_X,m36_Y,m37_X,m37_Y,m38_X,m38_Y,m39_X,m39_Y,m40_X,m40_Y
0.952,619.2063236,-382.4346221,-491.6753998,-548.5958591,-376.4223254,-130.1128793,459.0751323,651.8562126,-770.4946966,44.64219207,-240.9831174,127.8020751,673.1499463,-202.9985638,114.3573525,-134.3119184,30.80706433,-686.8672052,-266.7857095,-390.0755474,657.2068999,142.9496461,145.1124824,89.98507337,-263.8207663,605.5266062,-144.6257538,62.20094181,199.8057122,-663.1221423,-533.2401637,180.1280446,18.28702081,-664.0954036,-365.4139037,-537.6022191,-266.7269729,0.451757342,-399.782006,-228.8645869,-31.71790233,692.6933941,527.0172669,-425.8435438,386.7851212,460.3914111,218.8115366,-332.2548564,37.96576036,717.2069714,155.7801367,456.4100033,-624.767293,112.5395954,-636.1035916,-375.1623509,-170.6414017,737.2984573,-516.3059213,470.0862916,206.8599383,73.0828297,646.9818808,-283.7801477,-591.2884222,115.3985433,243.751434,394.648152,-438.6584836,-78.76081566,-51.07188971,617.8545355,-8.620559966,-663.8153526,31.32072835,229.1040175,142.2753874,-277.7439411,703.1607545,376.9472565,254.763315,-61.9229759,289.6544379,-642.8971987,-187.9386232,137.8460644,-649.3434865,298.4049,-28.96789364,340.6210367,200.215059,-216.4722842,364.2968642,467.8726619,-374.8688301,508.1527571,450.4889931,233.9128239,113.399341,258.0081769,492.6032059,158.0761898,-777.2713715,44.67613287,375.5626738,-272.441628,49.6706237,-261.3630998,-322.9863037,223.8267016,272.4893197,-103.7552408,564.5324835,223.5229239,206.5928984,-428.547483,80.29767935,144.1340001,-410.9451122,-547.5902616,-169.8149101,565.8450046,-134.1534214,-319.8004098,-341.8705504,-345.6554931,205.951972,-98.75366055,-514.3458759,219.2195868,-443.1089582,-23.72541492,200.4939413,-695.6232011,184.8124076,-456.0555844,440.0824598,-177.8391037,-427.0005483,-413.3697778
0.953,619.2272703,-382.4131457,-491.6508597,-548.5786027,-376.3933884,-130.1207942,459.1046216,651.850701,-770.4853758,44.61367676,-240.9572248,127.7869234,673.1331995,-203.0234544,114.3848092,-134.3240068,30.80577023,-686.8971773,-266.7714533,-390.0491512,657.2052163,142.9595034,145.1169358,89.97611973,-263.8112515,605.5235293,-144.6331102,62.20771558,199.8095754,-663.1129187,-533.2462274,180.1200927,18.28539289,-664.085537,-365.4086847,-537.593689,-266.7172911,0.449254864,-399.780368,-228.8547219,-31.72789532,692.6930199,527.0269415,-425.8460738,386.7910349,460.3994752,218.8112676,-332.24486,37.97478883,717.2026718,155.7800686,456.4200031,-624.7732548,112.5476238,-636.1131075,-375.1654246,-170.6409494,737.2884676,-516.315027,470.0821581,206.8589569,73.0826374,646.9825657,-283.7794192,-591.287425,115.398618,243.7517087,394.6471905,-438.6579781,-78.75995285,-51.07245657,617.8537117,-8.621512069,-663.8150469,31.32158373,229.1034995,142.2744163,-277.7441797,703.1598186,376.9476089,254.7643146,-61.92294678,289.6551165,-642.8979332,-187.9386852,137.8470624,-649.34264,298.4043676,-28.96728341,340.6218289,200.2141818,-216.4727643,364.2974673,467.8718643,-374.8698267,508.1526739,450.4890564,233.9138219,113.399404,258.0091749,492.6040248,158.0756159,-777.2723692,44.67620035,375.5619927,-272.4408958,49.66985424,-261.3624611,-322.9854818,223.8272713,272.4902819,-103.7555129,564.532579,223.5239193,206.5938937,-428.5473864,80.29708708,144.1331944,-410.946065,-547.5899581,-169.8149434,565.8440051,-134.1530157,-319.7994958,-341.8703616,-345.6564751,205.9521329,-98.75464753,-514.3468205,219.219915,-443.109956,-23.72548254,200.493325,-695.6239887,184.8114288,-456.0557892,440.083171,-177.8398066,-427.0014024,-413.3702978
0.954,619.2482171,-382.3916694,-491.6263196,-548.5613463,-376.3644513,-130.1287092,459.134111,651.8451893,-770.4760551,44.58516144,-240.9313322,127.7717716,673.1164526,-203.048345,114.4122659,-134.3360952,30.80447613,-686.9271493,-266.7571971,-390.0227549,657.2035328,142.9693606,145.1213892,89.9671661,-263.8017366,605.5204524,-144.6404665,62.21448934,199.8134386,-663.103695,-533.252291,180.1121409,18.28376496,-664.0756704,-365.4034657,-537.5851589,-266.7076093,0.446752386,-399.77873,-228.844857,-31.73788832,692.6926457,527.0366162,-425.8486038,386.7969486,460.4075392,218.8109986,-332.2348637,37.9838173,717.1983722,155.7800005,456.4300029,-624.7792167,112.5556523,-636.1226234,-375.1684982,-170.6404972,737.2784778,-516.3241327,470.0780245,206.8579756,73.0824451,646.9832507,-283.7786906,-591.2864278,115.3986927,243.7519834,394.6462289,-438.6574725,-78.75909004,-51.07302343,617.8528878,-8.622464171,-663.8147411,31.32243911,229.1029815,142.2734452,-277.7444183,703.1588828,376.9479613,254.7653142,-61.92291767,289.655795,-642.8986678,-187.9387472,137.8480605,-649.3417935,298.4038353,-28.96667318,340.6226211,200.2133046,-216.4732444,364.2980703,467.8710666,-374.8708232,508.1525908,450.4891197,233.9148199,113.3994671,258.0101729,492.6048438,158.075042,-777.2733669,44.67626782,375.5613116,-272.4401636,49.66908477,-261.3618224,-322.9846599,223.8278409,272.4912442,-103.755785,564.5326745,223.5249147,206.5948891,-428.5472897,80.2964948,144.1323887,-410.9470179,-547.5896546,-169.8149768,565.8430057,-134.15261,-319.7985818,-341.8701728,-345.6574572,205.9522938,-98.75563451,-514.3477651,219.2202432,-443.1109537,-23.72555017,200.4927087,-695.6247762,184.81045,-456.055994,440.0838823,-177.8405095,-427.0022565,-413.3708179
0.955,619.2691638,-382.370193,-491.6017795,-548.5440899,-376.3355142,-130.1366241,459.1636003,651.8396777,-770.4667343,44.55664613,-240.9054397,127.7566199,673.0997058,-203.0732357,114.4397226,-134.3481835,30.80318203,-686.9571214,-266.7429409,-389.9963587,657.2018492,142.9792179,145.1258425,89.95821246,-263.7922217,605.5173755,-144.6478229,62.2212631,199.8173018,-663.0944714,-533.2583547,180.104189,18.28213704,-664.0658038,-365.3982467,-537.5766289,-266.6979275,0.444249909,-399.7770919,-228.8349921,-31.74788131,692.6922715,527.0462909,-425.8511338,386.8028623,460.4156032,218.8107296,-332.2248673,37.99284578,717.1940726,155.7799324,456.4400026,-624.7851786,112.5636807,-636.1321393,-375.1715718,-170.640045,737.268488,-516.3332384,470.073891,206.8569943,73.0822528,646.9839357,-283.777962,-591.2854306,115.3987674,243.7522581,394.6452674,-438.656967,-78.75822723,-51.07359029,617.852064,-8.623416274,-663.8144353,31.32329449,229.1024635,142.2724741,-277.7446569,703.1579469,376.9483137,254.7663137,-61.92288856,289.6564736,-642.8994023,-187.9388092,137.8490586,-649.340947,298.4033029,-28.96606295,340.6234133,200.2124274,-216.4737245,364.2986734,467.8702689,-374.8718198,508.1525076,450.489183,233.9158179,113.3995302,258.0111709,492.6056627,158.0744681,-777.2743646,44.6763353,375.5606305,-272.4394314,49.66831531,-261.3611837,-322.983838,223.8284105,272.4922064,-103.7560572,564.5327699,223.5259102,206.5958844,-428.5471931,80.29590253,144.1315829,-410.9479707,-547.5893511,-169.8150101,565.8420062,-134.1522043,-319.7976678,-341.869984,-345.6584392,205.9524546,-98.75662149,-514.3487098,219.2205713,-443.1119514,-23.7256178,200.4920924,-695.6255637,184.8094712,-456.0561988,440.0845936,-177.8412124,-427.0031107,-413.371338
0.956,619.2901105,-382.3487166,-491.5772394,-548.5268335,-376.3065772,-130.1445391,459.1930897,651.834166,-770.4574135,44.52813082,-240.8795471,127.7414681,673.0829589,-203.0981263,114.4671794,-134.3602719,30.80188794,-686.9870935,-266.7286847,-389.9699625,657.2001656,142.9890751,145.1302959,89.94925882,-263.7827069,605.5142986,-144.6551793,62.22803686,199.8211651,-663.0852477,-533.2644184,180.0962372,18.28050911,-664.0559372,-365.3930277,-537.5680988,-266.6882457,0.441747431,-399.7754539,-228.8251271,-31.75787431,692.6918973,527.0559655,-425.8536638,386.808776,460.4236672,218.8104605,-332.2148709,38.00187425,717.189773,155.7798643,456.4500024,-624.7911405,112.5717092,-636.1416553,-375.1746455,-170.6395927,737.2584982,-516.3423441,470.0697574,206.8560129,73.08206049,646.9846207,-283.7772335,-591.2844334,115.3988421,243.7525327,394.6443058,-438.6564615,-78.75736442,-51.07415715,617.8512402,-8.624368376,-663.8141295,31.32414986,229.1019455,142.271503,-277.7448955,703.1570111,376.9486662,254.7673133,-61.92285944,289.6571521,-642.9001369,-187.9388711,137.8500567,-649.3401005,298.4027705,-28.96545273,340.6242056,200.2115502,-216.4742047,364.2992765,467.8694712,-374.8728163,508.1524245,450.4892463,233.9168159,113.3995933,258.012169,492.6064816,158.0738942,-777.2753624,44.67640277,375.5599494,-272.4386992,49.66754584,-261.360545,-322.9830161,223.8289801,272.4931687,-103.7563293,564.5328654,223.5269056,206.5968797,-428.5470965,80.29531026,144.1307772,-410.9489235,-547.5890477,-169.8150435,565.8410068,-134.1517986,-319.7967538,-341.8697953,-345.6594212,205.9526155,-98.75760847,-514.3496544,219.2208995,-443.1129491,-23.72568543,200.4914762,-695.6263512,184.8084924,-456.0564036,440.0853049,-177.8419153,-427.0039648,-413.371858
0.957,619.3110573,-382.3272403,-491.5526993,-548.5095771,-376.2776401,-130.152454,459.222579,651.8286544,-770.4480927,44.4996155,-240.8536546,127.7263164,673.0662121,-203.1230169,114.4946361,-134.3723602,30.80059384,-687.0170656,-266.7144286,-389.9435662,657.1984821,142.9989324,145.1347492,89.94030518,-263.773192,605.5112217,-144.6625356,62.23481063,199.8250283,-663.0760241,-533.2704821,180.0882853,18.27888118,-664.0460706,-365.3878087,-537.5595687,-266.6785638,0.439244953,-399.7738159,-228.8152622,-31.76786731,692.6915231,527.0656402,-425.8561938,386.8146897,460.4317312,218.8101915,-332.2048745,38.01090272,717.1854734,155.7797962,456.4600022,-624.7971024,112.5797376,-636.1511712,-375.1777191,-170.6391405,737.2485085,-516.3514498,470.0656239,206.8550316,73.08186819,646.9853056,-283.7765049,-591.2834362,115.3989169,243.7528074,394.6433443,-438.6559559,-78.75650161,-51.07472401,617.8504164,-8.625320479,-663.8138237,31.32500524,229.1014275,142.2705318,-277.745134,703.1560753,376.9490186,254.7683129,-61.92283033,289.6578307,-642.9008714,-187.9389331,137.8510547,-649.339254,298.4022381,-28.9648425,340.6249978,200.210673,-216.4746848,364.2998796,467.8686736,-374.8738128,508.1523413,450.4893097,233.9178138,113.3996564,258.013167,492.6073005,158.0733203,-777.2763601,44.67647025,375.5592683,-272.437967,49.66677637,-261.3599063,-322.9821942,223.8295497,272.494131,-103.7566014,564.5329609,223.527901,206.597875,-428.5469998,80.29471799,144.1299714,-410.9498764,-547.5887442,-169.8150768,565.8400073,-134.1513928,-319.7958398,-341.8696065,-345.6604032,205.9527763,-98.75859544,-514.350599,219.2212277,-443.1139468,-23.72575306,200.4908599,-695.6271388,184.8075136,-456.0566083,440.0860162,-177.8426182,-427.0048189,-413.3723781
0.958,619.332004,-382.3057639,-491.5281592,-548.4923207,-376.248703,-130.160369,459.2520684,651.8231428,-770.438772,44.47110019,-240.827762,127.7111646,673.0494652,-203.1479075,114.5220928,-134.3844486,30.79929974,-687.0470376,-266.7001724,-389.91717,657.1967985,143.0087897,145.1392026,89.93135155,-263.7636771,605.5081448,-144.669892,62.24158439,199.8288915,-663.0668005,-533.2765457,180.0803335,18.27725326,-664.036204,-365.3825897,-537.5510387,-266.668882,0.436742475,-399.7721779,-228.8053973,-31.7778603,692.6911489,527.0753149,-425.8587238,386.8206033,460.4397952,218.8099225,-332.1948781,38.0199312,717.1811738,155.7797281,456.470002,-624.8030643,112.5877661,-636.1606871,-375.1807928,-170.6386882,737.2385187,-516.3605555,470.0614903,206.8540503,73.08167589,646.9859906,-283.7757763,-591.282439,115.3989916,243.7530821,394.6423828,-438.6554504,-78.7556388,-51.07529087,617.8495926,-8.626272582,-663.813518,31.32586062,229.1009095,142.2695607,-277.7453726,703.1551394,376.949371,254.7693125,-61.92280121,289.6585092,-642.901606,-187.9389951,137.8520528,-649.3384075,298.4017057,-28.96423227,340.62579,200.2097958,-216.4751649,364.3004827,467.8678759,-374.8748094,508.1522582,450.489373,233.9188118,113.3997195,258.014165,492.6081195,158.0727464,-777.2773578,44.67653773,375.5585872,-272.4372348,49.66600691,-261.3592676,-322.9813723,223.8301193,272.4950932,-103.7568736,564.5330564,223.5288965,206.5988703,-428.5469032,80.29412572,144.1291657,-410.9508292,-547.5884407,-169.8151101,565.8390079,-134.1509871,-319.7949258,-341.8694177,-345.6613852,205.9529372,-98.75958242,-514.3515436,219.2215558,-443.1149445,-23.72582068,200.4902436,-695.6279263,184.8065348,-456.0568131,440.0867275,-177.8433211,-427.005673,-413.3728981
0.959,619.3529508,-382.2842876,-491.503619,-548.4750644,-376.219766,-130.1682839,459.2815577,651.8176311,-770.4294512,44.44258487,-240.8018694,127.6960129,673.0327184,-203.1727982,114.5495495,-134.3965369,30.79800564,-687.0770097,-266.6859162,-389.8907738,657.1951149,143.0186469,145.1436559,89.92239791,-263.7541623,605.5050679,-144.6772484,62.24835815,199.8327547,-663.0575768,-533.2826094,180.0723817,18.27562533,-664.0263374,-365.3773707,-537.5425086,-266.6592002,0.434239998,-399.7705398,-228.7955323,-31.7878533,692.6907747,527.0849895,-425.8612538,386.826517,460.4478593,218.8096535,-332.1848817,38.02895967,717.1768742,155.77966,456.4800017,-624.8090262,112.5957945,-636.170203,-375.1838664,-170.638236,737.2285289,-516.3696612,470.0573568,206.8530689,73.08148359,646.9866756,-283.7750478,-591.2814418,115.3990663,243.7533567,394.6414212,-438.6549449,-78.75477599,-51.07585773,617.8487688,-8.627224684,-663.8132122,31.326716,229.1003915,142.2685896,-277.7456112,703.1542036,376.9497234,254.770312,-61.9227721,289.6591877,-642.9023406,-187.9390571,137.8530509,-649.337561,298.4011733,-28.96362204,340.6265822,200.2089186,-216.475645,364.3010858,467.8670782,-374.8758059,508.152175,450.4894363,233.9198098,113.3997826,258.015163,492.6089384,158.0721725,-777.2783555,44.6766052,375.5579062,-272.4365026,49.66523744,-261.358629,-322.9805504,223.830689,272.4960555,-103.7571457,564.5331519,223.5298919,206.5998657,-428.5468066,80.29353344,144.12836,-410.951782,-547.5881372,-169.8151435,565.8380084,-134.1505814,-319.7940118,-341.8692289,-345.6623672,205.953098,-98.7605694,-514.3524882,219.221884,-443.1159422,-23.72588831,200.4896273,-695.6287138,184.805556,-456.0570179,440.0874387,-177.844024,-427.0065272,-413.3734182
0.96,619.3738975,-382.2628112,-491.4790789,-548.457808,-376.1908289,-130.1761989,459.3110471,651.8121195,-770.4201304,44.41406956,-240.7759769,127.6808612,673.0159716,-203.1976888,114.5770063,-134.4086253,30.79671154,-687.1069818,-266.67166,-389.8643775,657.1934314,143.0285042,145.1481093,89.91344427,-263.7446474,605.501991,-144.6846047,62.25513192,199.836618,-663.0483532,-533.2886731,180.0644298,18.2739974,-664.0164708,-365.3721517,-537.5339785,-266.6495184,0.43173752,-399.7689018,-228.7856674,-31.79784629,692.6904005,527.0946642,-425.8637838,386.8324307,460.4559233,218.8093844,-332.1748854,38.03798815,717.1725746,155.7795919,456.4900015,-624.8149881,112.6038229,-636.1797189,-375.1869401,-170.6377837,737.2185392,-516.3787669,470.0532232,206.8520876,73.08129129,646.9873606,-283.7743192,-591.2804446,115.399141,243.7536314,394.6404597,-438.6544394,-78.75391318,-51.07642459,617.847945,-8.628176787,-663.8129064,31.32757137,229.0998735,142.2676185,-277.7458498,703.1532677,376.9500759,254.7713116,-61.92274299,289.6598663,-642.9030751,-187.939119,137.854049,-649.3367145,298.4006409,-28.96301182,340.6273745,200.2080414,-216.4761252,364.3016889,467.8662805,-374.8768024,508.1520918,450.4894996,233.9208078,113.3998457,258.016161,492.6097573,158.0715986,-777.2793532,44.67667268,375.5572251,-272.4357704,49.66446797,-261.3579903,-322.9797285,223.8312586,272.4970177,-103.7574179,564.5332474,223.5308873,206.600861,-428.54671,80.29294117,144.1275542,-410.9527349,-547.5878337,-169.8151768,565.837009,-134.1501757,-319.7930978,-341.8690401,-345.6633493,205.9532589,-98.76155638,-514.3534329,219.2222122,-443.1169399,-23.72595594,200.489011,-695.6295013,184.8045771,-456.0572227,440.08815,-177.8447269,-427.0073813,-413.3739382
0.961,619.3948443,-382.2413348,-491.4545388,-548.4405516,-376.1618919,-130.1841138,459.3405364,651.8066078,-770.4108096,44.38555424,-240.7500843,127.6657094,672.9992247,-203.2225794,114.604463,-134.4207137,30.79541745,-687.1369539,-266.6574038,-389.8379813,657.1917478,143.0383614,145.1525627,89.90449064,-263.7351325,605.4989141,-144.6919611,62.26190568,199.8404812,-663.0391296,-533.2947368,180.056478,18.27236948,-664.0066042,-365.3669327,-537.5254485,-266.6398366,0.429235042,-399.7672638,-228.7758025,-31.80783929,692.6900263,527.1043389,-425.8663138,386.8383444,460.4639873,218.8091154,-332.164889,38.04701662,717.1682749,155.7795238,456.5000013,-624.8209499,112.6118514,-636.1892348,-375.1900137,-170.6373315,737.2085494,-516.3878726,470.0490897,206.8511063,73.08109899,646.9880456,-283.7735906,-591.2794474,115.3992157,243.7539061,394.6394982,-438.6539338,-78.75305037,-51.07699145,617.8471211,-8.629128889,-663.8126006,31.32842675,229.0993555,142.2666474,-277.7460884,703.1523319,376.9504283,254.7723112,-61.92271387,289.6605448,-642.9038097,-187.939181,137.8550471,-649.335868,298.4001086,-28.96240159,340.6281667,200.2071642,-216.4766053,364.3022919,467.8654828,-374.877799,508.1520087,450.4895629,233.9218058,113.3999087,258.017159,492.6105763,158.0710247,-777.280351,44.67674016,375.556544,-272.4350382,49.66369851,-261.3573516,-322.9789065,223.8318282,272.49798,-103.75769,564.5333428,223.5318828,206.6018563,-428.5466133,80.2923489,144.1267485,-410.9536877,-547.5875302,-169.8152102,565.8360096,-134.14977,-319.7921838,-341.8688513,-345.6643313,205.9534198,-98.76254336,-514.3543775,219.2225404,-443.1179376,-23.72602357,200.4883947,-695.6302888,184.8035983,-456.0574275,440.0888613,-177.8454298,-427.0082354,-413.3744583
0.962,619.415791,-382.2198585,-491.4299987,-548.4232952,-376.1329548,-130.1920288,459.3700258,651.8010962,-770.4014889,44.35703893,-240.7241918,127.6505577,672.9824779,-203.24747,114.6319197,-134.432802,30.79412335,-687.166926,-266.6431476,-389.8115851,657.1900642,143.0482187,145.157016,89.895537,-263.7256177,605.4958372,-144.6993175,62.26867944,199.8443444,-663.0299059,-533.3008005,180.0485261,18.27074155,-663.9967376,-365.3617137,-537.5169184,-266.6301548,0.426732564,-399.7656257,-228.7659376,-31.81783229,692.6896521,527.1140135,-425.8688438,386.8442581,460.4720513,218.8088464,-332.1548926,38.05604509,717.1639753,155.7794557,456.510001,-624.8269118,112.6198798,-636.1987508,-375.1930874,-170.6368792,737.1985596,-516.3969783,470.0449561,206.8501249,73.08090669,646.9887305,-283.7728621,-591.2784502,115.3992904,243.7541808,394.6385366,-438.6534283,-78.75218756,-51.07755831,617.8462973,-8.630080992,-663.8122949,31.32928213,229.0988375,142.2656762,-277.746327,703.1513961,376.9507807,254.7733108,-61.92268476,289.6612234,-642.9045442,-187.939243,137.8560451,-649.3350215,298.3995762,-28.96179136,340.6289589,200.206287,-216.4770854,364.302895,467.8646852,-374.8787955,508.1519255,450.4896262,233.9228038,113.3999718,258.018157,492.6113952,158.0704508,-777.2813487,44.67680763,375.5558629,-272.434306,49.66292904,-261.3567129,-322.9780846,223.8323978,272.4989423,-103.7579621,564.5334383,223.5328782,206.6028516,-428.5465167,80.29175663,144.1259428,-410.9546405,-547.5872267,-169.8152435,565.8350101,-134.1493643,-319.7912698,-341.8686626,-345.6653133,205.9535806,-98.76353033,-514.3553221,219.2228685,-443.1189354,-23.7260912,200.4877784,-695.6310764,184.8026195,-456.0576323,440.0895726,-177.8461327,-427.0090896,-413.3749784
0.963,619.4367377,-382.1983821,-491.4054586,-548.4060388,-376.1040177,-130.1999437,459.3995151,651.7955845,-770.3921681,44.32852362,-240.6982992,127.6354059,672.965731,-203.2723607,114.6593764,-134.4448904,30.79282925,-687.196898,-266.6288914,-389.7851889,657.1883807,143.058076,145.1614694,89.88658336,-263.7161028,605.4927603,-144.7066738,62.2754532,199.8482076,-663.0206823,-533.3068641,180.0405743,18.26911362,-663.986871,-365.3564947,-537.5083883,-266.6204729,0.424230086,-399.7639877,-228.7560726,-31.82782528,692.6892779,527.1236882,-425.8713738,386.8501717,460.4801153,218.8085774,-332.1448962,38.06507357,717.1596757,155.7793876,456.5200008,-624.8328737,112.6279083,-636.2082667,-375.196161,-170.636427,737.1885699,-516.406084,470.0408226,206.8491436,73.08071439,646.9894155,-283.7721335,-591.277453,115.3993651,243.7544554,394.6375751,-438.6529228,-78.75132475,-51.07812517,617.8454735,-8.631033095,-663.8119891,31.33013751,229.0983195,142.2647051,-277.7465656,703.1504602,376.9511332,254.7743103,-61.92265565,289.6619019,-642.9052788,-187.939305,137.8570432,-649.334175,298.3990438,-28.96118113,340.6297511,200.2054098,-216.4775656,364.3034981,467.8638875,-374.8797921,508.1518424,450.4896896,233.9238018,113.4000349,258.019155,492.6122141,158.0698769,-777.2823464,44.67687511,375.5551818,-272.4335738,49.66215958,-261.3560742,-322.9772627,223.8329674,272.4999045,-103.7582343,564.5335338,223.5338736,206.6038469,-428.5464201,80.29116435,144.125137,-410.9555934,-547.5869232,-169.8152768,565.8340107,-134.1489585,-319.7903558,-341.8684738,-345.6662953,205.9537415,-98.76451731,-514.3562667,219.2231967,-443.1199331,-23.72615882,200.4871622,-695.6318639,184.8016407,-456.0578371,440.0902839,-177.8468356,-427.0099437,-413.3754984
