Time,U1_X,U1_Y,U2_X,U2_Y,U3_X,U3_Y,U4_X,U4_Y,U5_X,U5_Y,U6_X,U6_Y,e1_X,e1_Y,e2_X,e2_Y,e3_X,e3_Y,e4_X,e4_Y,e5_X,e5_Y,e6_X,e6_Y,e7_X,e7_Y,e8_X,e8_Y,e9_X,e9_Y,e10_X,e10_Y,e11_X,e11_Y,e12_X,e12_Y,m1_X,m1_Y,m2_X,m2_Y,m3_X,m3_Y,m4_X,m4_Y,m5_X,m5_Y,m6_X,m6_Y,m7_X,m7_Y,m8_X,m8_Y,m9_X,m9_Y,m10_X,m10_Y,m11_X,m11_Y,m12_X,m12_Y,m13_X,m13_Y,m14_X,m14_Y,m15_X,m15_Y,m16_X,m16_Y,m17_X,m17_Y,m18_X,m18_Y,m19_X,m19_Y,m20_X,m20_Y,m21_X,m21_Y,m22_X,m22_Y,m23_X,m23_Y,m24_X,m24_Y,m25_X,m25_Y,m26_X,m26_Y,m27_X,m27_Y,m28_X,m28_Y,m29_X,m29_Y,m30_X,m30_Y
0.654,612.9641946,-388.8345772,-498.988353,-553.7382627,-385.04557,-127.7542246,450.2873059,653.4986823,-773.2722876,53.13975575,-248.6991002,132.3172947,685.4532939,-184.7122509,94.1858138,-125.4310048,31.75779469,-664.8477204,-277.2592595,-409.4679776,657.7086022,140.0121821,143.7853821,92.65325714,-266.6561968,606.4435218,-142.4335564,60.18236048,198.6544714,-665.8707864,-531.4331883,182.4976943,18.77214285,-667.0356514,-366.9691652,-540.1441793,-275.3195867,2.672706378,-401.2357571,-237.619713,-22.84911831,693.0255012,518.4310028,-423.598172,381.5367287,453.2345961,219.0502961,-341.1266442,29.95298984,721.0228768,155.8405757,447.5352091,-619.4761177,105.4143523,-627.658215,-372.4344874,-171.0427731,746.1643767,-508.2246146,473.7548208,207.1523764,73.1401355,646.7777577,-283.9972601,-591.5855893,115.3762787,243.669582,394.9346904,-438.8091312,-79.01793297,-50.90296555,618.1000322,-8.336833397,-663.9064747,31.0658259,229.2583831,142.5647814,-277.6728416,703.4396346,376.8422333,254.4654413,-61.93165174,289.4522313,-642.6783003,-187.9201538,137.5486373,-649.5957439,298.5635513,-29.14974148,340.3849533,200.4764644,-216.3292065,364.1171447,468.1103695,-374.5718622,508.1775367
0.655,612.9851413,-388.8131008,-498.9638129,-553.7210064,-385.016633,-127.7621395,450.3167952,653.4931706,-773.2629668,53.11124044,-248.6732077,132.302143,685.4477116,-184.7205478,94.19496604,-125.4350343,31.75736332,-664.8577111,-277.2545075,-409.4591789,657.7069186,140.0220393,143.7898354,92.6443035,-266.6466819,606.4404449,-142.4409128,60.18913424,198.6583346,-665.8615628,-531.439252,182.4897425,18.77051492,-667.0257848,-366.9639462,-540.1356492,-275.3186185,2.672456131,-401.2355933,-237.6187265,-22.85011761,693.0254638,518.4319703,-423.598425,381.5373201,453.2354025,219.0502692,-341.1256446,29.95389268,721.0224468,155.8405689,447.5362091,-619.4767139,105.4151551,-627.6591666,-372.4347947,-171.0427278,746.1633777,-508.2255251,473.7544074,207.1513951,73.1399432,646.7784427,-283.9965316,-591.5845921,115.3763535,243.6698566,394.9337288,-438.8086256,-79.01707016,-50.90353241,618.0992084,-8.3377855,-663.9061689,31.06668128,229.2578651,142.5638103,-277.6730802,703.4386988,376.8425857,254.4664409,-61.93162263,289.4529099,-642.6790348,-187.9202158,137.5496353,-649.5948974,298.5630189,-29.14913126,340.3857455,200.4755872,-216.3296867,364.1177478,468.1095719,-374.5728587,508.1774536
0.656,613.0060881,-388.7916245,-498.9392728,-553.70375,-384.9876959,-127.7700544,450.3462846,653.487659,-773.253646,53.08272512,-248.6473151,132.2869913,685.4421294,-184.7288447,94.20411828,-125.4390637,31.75693196,-664.8677018,-277.2497554,-409.4503801,657.705235,140.0318966,143.7942888,92.63534987,-266.637167,606.437368,-142.4482691,60.19590801,198.6621978,-665.8523392,-531.4453157,182.4817906,18.768887,-667.0159182,-366.9587272,-540.1271191,-275.3176503,2.672205883,-401.2354295,-237.61774,-22.85111691,693.0254264,518.4329378,-423.598678,381.5379115,453.2362089,219.0502423,-341.1246449,29.95479553,721.0220169,155.8405621,447.5372091,-619.4773101,105.415958,-627.6601182,-372.4351021,-171.0426826,746.1623787,-508.2264357,473.7539941,207.1504137,73.1397509,646.7791277,-283.995803,-591.5835949,115.3764282,243.6701313,394.9327673,-438.8081201,-79.01620735,-50.90409927,618.0983845,-8.338737602,-663.9058632,31.06753665,229.2573471,142.5628391,-277.6733188,703.4377629,376.8429381,254.4674405,-61.93159351,289.4535884,-642.6797694,-187.9202778,137.5506334,-649.5940509,298.5624865,-29.14852103,340.3865377,200.47471,-216.3301668,364.1183509,468.1087742,-374.5738553,508.1773704
0.657,613.0270348,-388.7701481,-498.9147327,-553.6864936,-384.9587589,-127.7779694,450.3757739,653.4821473,-773.2443253,53.05420981,-248.6214225,132.2718395,685.4365471,-184.7371416,94.21327052,-125.4430932,31.75650059,-664.8776925,-277.2450033,-409.4415814,657.7035515,140.0417539,143.7987422,92.62639623,-266.6276522,606.4342911,-142.4556255,60.20268177,198.666061,-665.8431155,-531.4513793,182.4738388,18.76725907,-667.0060515,-366.9535082,-540.1185891,-275.3166821,2.671955635,-401.2352657,-237.6167535,-22.85211621,693.025389,518.4339052,-423.598931,381.5385028,453.2370153,219.0502154,-341.1236453,29.95569838,721.0215869,155.8405553,447.5382091,-619.4779063,105.4167608,-627.6610698,-372.4354095,-171.0426374,746.1613797,-508.2273463,473.7535807,207.1494324,73.1395586,646.7798127,-283.9950744,-591.5825977,115.3765029,243.670406,394.9318058,-438.8076146,-79.01534454,-50.90466613,618.0975607,-8.339689705,-663.9055574,31.06839203,229.2568291,142.561868,-277.6735573,703.4368271,376.8432905,254.4684401,-61.9315644,289.454267,-642.680504,-187.9203398,137.5516315,-649.5932044,298.5619542,-29.1479108,340.38733,200.4738328,-216.3306469,364.1189539,468.1079765,-374.5748518,508.1772873
0.658,613.0479815,-388.7486717,-498.8901926,-553.6692372,-384.9298218,-127.7858843,450.4052633,653.4766357,-773.2350045,53.02569449,-248.59553,132.2566878,685.4309648,-184.7454384,94.22242276,-125.4471226,31.75606922,-664.8876831,-277.2402513,-409.4327826,657.7018679,140.0516111,143.8031955,92.61744259,-266.6181373,606.4312142,-142.4629819,60.20945553,198.6699243,-665.8338919,-531.457443,182.4658869,18.76563114,-666.9961849,-366.9482892,-540.110059,-275.3157139,2.671705387,-401.2351019,-237.615767,-22.85311551,693.0253516,518.4348727,-423.599184,381.5390942,453.2378217,219.0501885,-341.1226457,29.95660123,721.0211569,155.8405485,447.539209,-619.4785025,105.4175637,-627.6620214,-372.4357168,-171.0425922,746.1603808,-508.2282568,473.7531674,207.148451,73.1393663,646.7804976,-283.9943459,-591.5816005,115.3765776,243.6706806,394.9308442,-438.807109,-79.01448173,-50.90523299,618.0967369,-8.340641807,-663.9052516,31.06924741,229.2563111,142.5608969,-277.6737959,703.4358912,376.843643,254.4694396,-61.93153529,289.4549455,-642.6812385,-187.9204017,137.5526296,-649.5923579,298.5614218,-29.14730057,340.3881222,200.4729556,-216.331127,364.119557,468.1071788,-374.5758483,508.1772041
0.659,613.0689283,-388.7271954,-498.8656525,-553.6519808,-384.9008847,-127.7937993,450.4347526,653.4711241,-773.2256837,52.99717918,-248.5696374,132.241536,685.4253825,-184.7537353,94.231575,-125.4511521,31.75563786,-664.8976738,-277.2354992,-409.4239839,657.7001843,140.0614684,143.8076489,92.60848896,-266.6086224,606.4281373,-142.4703382,60.21622929,198.6737875,-665.8246682,-531.4635067,182.4579351,18.76400322,-666.9863183,-366.9430702,-540.1015289,-275.3147457,2.671455139,-401.2349381,-237.6147805,-22.85411481,693.0253141,518.4358402,-423.599437,381.5396856,453.2386281,219.0501616,-341.121646,29.95750407,721.020727,155.8405417,447.540209,-619.4790987,105.4183665,-627.662973,-372.4360242,-171.0425469,746.1593818,-508.2291674,473.752754,207.1474697,73.139174,646.7811826,-283.9936173,-591.5806033,115.3766523,243.6709553,394.9298827,-438.8066035,-79.01361892,-50.90579985,618.0959131,-8.34159391,-663.9049458,31.07010279,229.2557931,142.5599258,-277.6740345,703.4349554,376.8439954,254.4704392,-61.93150617,289.4556241,-642.6819731,-187.9204637,137.5536276,-649.5915114,298.5608894,-29.14669035,340.3889144,200.4720784,-216.3316072,364.1201601,468.1063812,-374.5768449,508.177121
0.66,613.089875,-388.705719,-498.8411124,-553.6347244,-384.8719477,-127.8017142,450.464242,653.4656124,-773.2163629,52.96866386,-248.5437449,132.2263843,685.4198002,-184.7620322,94.24072724,-125.4551815,31.75520649,-664.9076645,-277.2307471,-409.4151852,657.6985008,140.0713257,143.8121022,92.59953532,-266.5991076,606.4250604,-142.4776946,60.22300306,198.6776507,-665.8154446,-531.4695704,182.4499832,18.76237529,-666.9764517,-366.9378512,-540.0929989,-275.3137776,2.671204892,-401.2347743,-237.613794,-22.85511411,693.0252767,518.4368076,-423.59969,381.5402769,453.2394345,219.0501347,-341.1206464,29.95840692,721.020297,155.8405349,447.541209,-619.4796948,105.4191693,-627.6639246,-372.4363316,-171.0425017,746.1583828,-508.230078,473.7523407,207.1464884,73.1389817,646.7818676,-283.9928887,-591.5796061,115.376727,243.67123,394.9289211,-438.806098,-79.01275611,-50.90636671,618.0950893,-8.342546012,-663.90464,31.07095816,229.2552751,142.5589547,-277.6742731,703.4340196,376.8443478,254.4714388,-61.93147706,289.4563026,-642.6827076,-187.9205257,137.5546257,-649.5906649,298.560357,-29.14608012,340.3897066,200.4712012,-216.3320873,364.1207632,468.1055835,-374.5778414,508.1770378
0.661,613.1108218,-388.6842427,-498.8165722,-553.617468,-384.8430106,-127.8096292,450.4937313,653.4601008,-773.2070422,52.94014855,-248.5178523,132.2112325,685.4142179,-184.7703291,94.24987948,-125.459211,31.75477513,-664.9176552,-277.2259951,-409.4063864,657.6968172,140.0811829,143.8165556,92.59058168,-266.5895927,606.4219835,-142.485051,60.22977682,198.6815139,-665.806221,-531.475634,182.4420314,18.76074736,-666.9665851,-366.9326322,-540.0844688,-275.3128094,2.670954644,-401.2346105,-237.6128075,-22.85611341,693.0252393,518.4377751,-423.599943,381.5408683,453.2402409,219.0501078,-341.1196468,29.95930977,721.0198671,155.840528,447.542209,-619.480291,105.4199722,-627.6648762,-372.4366389,-171.0424565,746.1573838,-508.2309886,473.7519273,207.145507,73.13878939,646.7825526,-283.9921602,-591.5786089,115.3768017,243.6715047,394.9279596,-438.8055924,-79.0118933,-50.90693357,618.0942655,-8.343498115,-663.9043343,31.07181354,229.2547571,142.5579835,-277.6745117,703.4330837,376.8447003,254.4724384,-61.93144795,289.4569812,-642.6834422,-187.9205877,137.5556238,-649.5898184,298.5598246,-29.14546989,340.3904989,200.470324,-216.3325674,364.1213663,468.1047858,-374.5788379,508.1769547
0.662,613.1317685,-388.6627663,-498.7920321,-553.6002116,-384.8140735,-127.8175441,450.5232207,653.4545891,-773.1977214,52.91163324,-248.4919597,132.1960808,685.4086357,-184.7786259,94.25903172,-125.4632404,31.75434376,-664.9276459,-277.221243,-409.3975877,657.6951337,140.0910402,143.8210089,92.58162805,-266.5800778,606.4189066,-142.4924073,60.23655058,198.6853771,-665.7969973,-531.4816977,182.4340796,18.75911944,-666.9567185,-366.9274132,-540.0759387,-275.3118412,2.670704396,-401.2344467,-237.611821,-22.85711271,693.0252019,518.4387426,-423.600196,381.5414597,453.2410473,219.0500809,-341.1186471,29.96021262,721.0194371,155.8405212,447.543209,-619.4808872,105.420775,-627.6658277,-372.4369463,-171.0424113,746.1563849,-508.2318991,473.751514,207.1445257,73.13859709,646.7832376,-283.9914316,-591.5776117,115.3768765,243.6717793,394.9269981,-438.8050869,-79.01103049,-50.90750043,618.0934417,-8.344450218,-663.9040285,31.07266892,229.2542391,142.5570124,-277.6747503,703.4321479,376.8450527,254.4734379,-61.93141883,289.4576597,-642.6841767,-187.9206497,137.5566219,-649.5889719,298.5592922,-29.14485966,340.3912911,200.4694468,-216.3330475,364.1219694,468.1039881,-374.5798345,508.1768715
0.663,613.1527152,-388.64129,-498.767492,-553.5829553,-384.7851365,-127.8254591,450.55271,653.4490775,-773.1884006,52.88311792,-248.4660672,132.1809291,685.4030534,-184.7869228,94.26818396,-125.4672699,31.7539124,-664.9376366,-277.216491,-409.3887889,657.6934501,140.1008974,143.8254623,92.57267441,-266.570563,606.4158297,-142.4997637,60.24332435,198.6892404,-665.7877737,-531.4877614,182.4261277,18.75749151,-666.9468519,-366.9221942,-540.0674086,-275.310873,2.670454148,-401.2342829,-237.6108345,-22.85811201,693.0251645,518.43971,-423.600449,381.542051,453.2418537,219.050054,-341.1176475,29.96111546,721.0190071,155.8405144,447.5442089,-619.4814834,105.4215779,-627.6667793,-372.4372537,-171.042366,746.1553859,-508.2328097,473.7511006,207.1435444,73.13840479,646.7839225,-283.990703,-591.5766145,115.3769512,243.672054,394.9260365,-438.8045814,-79.01016768,-50.90806729,618.0926178,-8.34540232,-663.9037227,31.07352429,229.2537211,142.5560413,-277.6749889,703.431212,376.8454051,254.4744375,-61.93138972,289.4583383,-642.6849113,-187.9207116,137.5576199,-649.5881254,298.5587598,-29.14424944,340.3920833,200.4685697,-216.3335277,364.1225725,468.1031905,-374.580831,508.1767883
0.664,613.173662,-388.6198136,-498.7429519,-553.5656989,-384.7561994,-127.833374,450.5821994,653.4435658,-773.1790798,52.85460261,-248.4401746,132.1657773,685.3974711,-184.7952197,94.2773362,-125.4712993,31.75348103,-664.9476273,-277.2117389,-409.3799902,657.6917665,140.1107547,143.8299156,92.56372077,-266.5610481,606.4127528,-142.5071201,60.25009811,198.6931036,-665.7785501,-531.4938251,182.4181759,18.75586358,-666.9369853,-366.9169752,-540.0588786,-275.3099048,2.670203901,-401.2341191,-237.609848,-22.85911131,693.025127,518.4406775,-423.600702,381.5426424,453.2426601,219.0500271,-341.1166478,29.96201831,721.0185772,155.8405076,447.5452089,-619.4820796,105.4223807,-627.6677309,-372.437561,-171.0423208,746.1543869,-508.2337203,473.7506872,207.142563,73.13821249,646.7846075,-283.9899745,-591.5756173,115.3770259,243.6723287,394.925075,-438.8040759,-79.00930487,-50.90863415,618.091794,-8.346354423,-663.9034169,31.07437967,229.2532031,142.5550702,-277.6752275,703.4302762,376.8457575,254.4754371,-61.93136061,289.4590168,-642.6856459,-187.9207736,137.558618,-649.5872789,298.5582274,-29.14363921,340.3928755,200.4676925,-216.3340078,364.1231755,468.1023928,-374.5818276,508.1767052
0.665,613.1946087,-388.5983372,-498.7184118,-553.5484425,-384.7272624,-127.841289,450.6116887,653.4380542,-773.1697591,52.82608729,-248.4142821,132.1506256,685.3918888,-184.8035166,94.28648844,-125.4753288,31.75304966,-664.957618,-277.2069868,-409.3711914,657.690083,140.120612,143.834369,92.55476713,-266.5515332,606.4096759,-142.5144764,60.25687187,198.6969668,-665.7693264,-531.4998887,182.410224,18.75423566,-666.9271187,-366.9117562,-540.0503485,-275.3089367,2.669953653,-401.2339553,-237.6088615,-22.86011061,693.0250896,518.441645,-423.600955,381.5432338,453.2434666,219.0500002,-341.1156482,29.96292116,721.0181472,155.8405008,447.5462089,-619.4826758,105.4231836,-627.6686825,-372.4378684,-171.0422756,746.1533879,-508.2346308,473.7502739,207.1415817,73.13802019,646.7852925,-283.9892459,-591.5746201,115.3771006,243.6726033,394.9241134,-438.8035703,-79.00844206,-50.90920101,618.0909702,-8.347306525,-663.9031112,31.07523505,229.2526851,142.5540991,-277.6754661,703.4293404,376.84611,254.4764367,-61.93133149,289.4596953,-642.6863804,-187.9208356,137.5596161,-649.5864324,298.5576951,-29.14302898,340.3936678,200.4668153,-216.3344879,364.1237786,468.1015951,-374.5828241,508.176622
0.666,613.2155555,-388.5768609,-498.6938717,-553.5311861,-384.6983253,-127.8492039,450.6411781,653.4325426,-773.1604383,52.79757198,-248.3883895,132.1354738,685.3863065,-184.8118134,94.29564069,-125.4793582,31.7526183,-664.9676087,-277.2022348,-409.3623927,657.6883994,140.1304692,143.8388224,92.5458135,-266.5420184,606.406599,-142.5218328,60.26364563,198.70083,-665.7601028,-531.5059524,182.4022722,18.75260773,-666.9172521,-366.9065372,-540.0418184,-275.3079685,2.669703405,-401.2337915,-237.607875,-22.86110991,693.0250522,518.4426124,-423.601208,381.5438251,453.244273,219.0499733,-341.1146486,29.963824,721.0177173,155.840494,447.5472089,-619.483272,105.4239864,-627.6696341,-372.4381757,-171.0422304,746.152389,-508.2355414,473.7498605,207.1406004,73.13782789,646.7859775,-283.9885173,-591.5736229,115.3771753,243.672878,394.9231519,-438.8030648,-79.00757925,-50.90976787,618.0901464,-8.348258628,-663.9028054,31.07609043,229.252167,142.5531279,-277.6757046,703.4284045,376.8464624,254.4774362,-61.93130238,289.4603739,-642.687115,-187.9208976,137.5606142,-649.5855859,298.5571627,-29.14241875,340.39446,200.4659381,-216.334968,364.1243817,468.1007974,-374.5838206,508.1765389
0.667,613.2365022,-388.5553845,-498.6693316,-553.5139297,-384.6693882,-127.8571189,450.6706674,653.4270309,-773.1511175,52.76905666,-248.3624969,132.1203221,685.3807243,-184.8201103,94.30479293,-125.4833877,31.75218693,-664.9775994,-277.1974827,-409.353594,657.6867158,140.1403265,143.8432757,92.53685986,-266.5325035,606.4035221,-142.5291892,60.2704194,198.7046933,-665.7508791,-531.5120161,182.3943203,18.75097981,-666.9073855,-366.9013182,-540.0332884,-275.3070003,2.669453157,-401.2336277,-237.6068885,-22.86210921,693.0250148,518.4435799,-423.601461,381.5444165,453.2450794,219.0499464,-341.1136489,29.96472685,721.0172873,155.8404872,447.5482088,-619.4838682,105.4247892,-627.6705857,-372.4384831,-171.0421851,746.15139,-508.236452,473.7494472,207.139619,73.13763559,646.7866624,-283.9877888,-591.5726257,115.37725,243.6731527,394.9221904,-438.8025593,-79.00671644,-50.91033473,618.0893226,-8.349210731,-663.9024996,31.0769458,229.251649,142.5521568,-277.6759432,703.4274687,376.8468148,254.4784358,-61.93127327,289.4610524,-642.6878495,-187.9209595,137.5616123,-649.5847394,298.5566303,-29.14180852,340.3952522,200.4650609,-216.3354482,364.1249848,468.0999998,-374.5848172,508.1764557
0.668,613.257449,-388.5339082,-498.6447915,-553.4966733,-384.6404512,-127.8650338,450.7001568,653.4215193,-773.1417967,52.74054135,-248.3366044,132.1051703,685.375142,-184.8284072,94.31394517,-125.4874171,31.75175557,-664.9875901,-277.1927306,-409.3447952,657.6850323,140.1501837,143.8477291,92.52790622,-266.5229886,606.4004452,-142.5365455,60.27719316,198.7085565,-665.7416555,-531.5180798,182.3863685,18.74935188,-666.8975189,-366.8960992,-540.0247583,-275.3060321,2.669202909,-401.2334639,-237.605902,-22.86310851,693.0249774,518.4445474,-423.601714,381.5450079,453.2458858,219.0499195,-341.1126493,29.9656297,721.0168573,155.8404804,447.5492088,-619.4844644,105.4255921,-627.6715373,-372.4387905,-171.0421399,746.150391,-508.2373625,473.7490338,207.1386377,73.13744328,646.7873474,-283.9870602,-591.5716285,115.3773247,243.6734274,394.9212288,-438.8020537,-79.00585363,-50.91090159,618.0884988,-8.350162833,-663.9021938,31.07780118,229.251131,142.5511857,-277.6761818,703.4265328,376.8471672,254.4794354,-61.93124415,289.461731,-642.6885841,-187.9210215,137.5626103,-649.5838929,298.5560979,-29.1411983,340.3960444,200.4641837,-216.3359283,364.1255879,468.0992021,-374.5858137,508.1763726
0.669,613.2783957,-388.5124318,-498.6202513,-553.4794169,-384.6115141,-127.8729488,450.7296461,653.4160076,-773.132476,52.71202603,-248.3107118,132.0900186,685.3695597,-184.8367041,94.32309741,-125.4914466,31.7513242,-664.9975808,-277.1879786,-409.3359965,657.6833487,140.160041,143.8521824,92.51895259,-266.5134738,606.3973683,-142.5439019,60.28396692,198.7124197,-665.7324319,-531.5241434,182.3784166,18.74772395,-666.8876523,-366.8908802,-540.0162282,-275.3050639,2.668952662,-401.2333001,-237.6049156,-22.86410781,693.0249399,518.4455148,-423.601967,381.5455992,453.2466922,219.0498926,-341.1116496,29.96653255,721.0164274,155.8404736,447.5502088,-619.4850605,105.4263949,-627.6724889,-372.4390978,-171.0420947,746.149392,-508.2382731,473.7486205,207.1376564,73.13725098,646.7880324,-283.9863317,-591.5706313,115.3773994,243.673702,394.9202673,-438.8015482,-79.00499082,-50.91146845,618.087675,-8.351114936,-663.901888,31.07865656,229.250613,142.5502146,-277.6764204,703.425597,376.8475197,254.480435,-61.93121504,289.4624095,-642.6893187,-187.9210835,137.5636084,-649.5830464,298.5555655,-29.14058807,340.3968367,200.4633065,-216.3364084,364.126191,468.0984044,-374.5868102,508.1762894
0.67,613.2993424,-388.4909554,-498.5957112,-553.4621605,-384.582577,-127.8808637,450.7591355,653.410496,-773.1231552,52.68351072,-248.2848193,132.0748668,685.3639774,-184.8450009,94.33224965,-125.495476,31.75089283,-665.0075714,-277.1832265,-409.3271977,657.6816651,140.1698983,143.8566358,92.50999895,-266.5039589,606.3942914,-142.5512583,60.29074069,198.7162829,-665.7232082,-531.5302071,182.3704648,18.74609603,-666.8777857,-366.8856612,-540.0076982,-275.3040957,2.668702414,-401.2331363,-237.6039291,-22.86510711,693.0249025,518.4464823,-423.60222,381.5461906,453.2474986,219.0498657,-341.11065,29.96743539,721.0159974,155.8404668,447.5512088,-619.4856567,105.4271978,-627.6734405,-372.4394052,-171.0420495,746.148393,-508.2391837,473.7482071,207.136675,73.13705868,646.7887174,-283.9856031,-591.569634,115.3774742,243.6739767,394.9193058,-438.8010427,-79.00412801,-50.91203531,618.0868511,-8.352067038,-663.9015823,31.07951194,229.250095,142.5492435,-277.676659,703.4246612,376.8478721,254.4814345,-61.93118592,289.4630881,-642.6900532,-187.9211455,137.5646065,-649.5821999,298.5550331,-29.13997784,340.3976289,200.4624293,-216.3368885,364.1267941,468.0976067,-374.5878068,508.1762063
